recipeID,quantity,unit,ingredient_NER,ingredient_Key_ingredient,rest of ingredient,metric_qty
151085,0.25,cups,onion,onion," onion, finely chopped",0.059
151085,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
151092,0.5,cups,onion,onion, chopped onion,0.118
151092,1.0,lbs,hamburger,hamburger, hamburger,0.453
151092,1.0,teaspoons,mustard,mustard, mustard,0.005
151101,1.0,packages,broccoli,broccoli," frozen chopped broccoli, thawed",0.5
151101,0.5,cups,onion,onion, chopped onion,0.118
151107,2.0,packages,ham,ham, deli thin slice ham,1.0
151107,2.0,tablespoons,mustard,mustard, mustard,0.028
151109,1.0,packages,shrimp,shrimp, cooked shrimp,0.5
151109,0.75,cups,mayonnaise,mayonnaise, mayonnaise,0.177
151113,2.0,packages,broccoli,broccoli, cooked broccoli,1.0
151113,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
151115,1.0,tablespoons,mustard,mustard, prepared mustard,0.014
151115,1.0,tablespoons,honey,honey, honey,0.014
151117,0.5,cups,onion,onion, chopped onion,0.118
151117,8.0,ounces,pineapple,pineapple, crushed pineapple,0.224
151126,2.0,tablespoons,onion,onion, chopped onion,0.028
151126,3.0,cups,chicken,chicken," cooked, cubed chicken",0.708
151128,1.5,cups,chicken,chicken, finely chopped cooked chicken or turkey (about 3 medium chicken breasts),0.354
151128,0.3333333333333333,cups,mayonnaise,mayonnaise, mayonnaise or salad dressing,0.07866666666666666
151128,2.0,teaspoons,mustard,mustard, mustard,0.01
151145,0.5,cups,pineapple,pineapple," crushed, drained pineapple",0.118
151145,0.25,cups,mayonnaise,mayonnaise, mayonnaise,0.059
151155,32.0,ounces,pork,pork, can pork and beans,0.896
151155,0.5,lbs,bacon,bacon," bacon, cut into 2-inch pieces",0.2265
151161,1.0,lbs,beef,beef," beef, browned and drained",0.453
151161,1.0,ounces,macaroni,macaroni, pkg. cooked elbow macaroni,0.028
151161,1.0,cups,onion,onion, chopped onion,0.236
151168,1.0,teaspoons,mustard,mustard, mustard,0.005
151168,1.0,tablespoons,onion,onion, minced onion,0.014
151196,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
151196,1.0,teaspoons,onion,onion, minced onion,0.005
151203,0.5,heads,cauliflower,cauliflower, cauliflower,0.5
151203,0.5,bunches,broccoli,broccoli, broccoli,0.25
151222,1.0,lbs,hamburger,hamburger, hamburger,0.453
151222,1.0,teaspoons,mustard,mustard, mustard,0.005
151243,0.5,ounces,bacon,bacon, jar dried bacon,0.014
151243,1.0,teaspoons,mustard,mustard, prepared mustard,0.005
151246,1.0,lbs,shrimp,shrimp," cooked shrimp, chopped in small pieces",0.453
151246,0.25,cups,onion,onion, finely chopped onion,0.059
151246,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
151260,1.0,ounces,tuna,tuna, can tuna,0.028
151260,2.0,tablespoons,onion,onion, chopped onion,0.028
151264,2.0,tablespoons,olive,olive, olive or vegetable oil,0.028
151264,0.5,cups,macaroni,macaroni, uncooked macaroni,0.118
151266,1.0,tablespoons,mayonnaise,mayonnaise, mayonnaise,0.014
151266,1.5,ounces,beef,beef, chipped beef,0.042
151296,0.25,cups,honey,honey, honey,0.059
151296,1.5,cups,buttermilk,buttermilk, buttermilk,0.354
151300,2.0,teaspoons,onion,onion," onion, minced",0.01
151300,1.0,ounces,pineapple,pineapple, crushed pineapple,0.028
151356,0.75,cups,mayonnaise,mayonnaise, mayonnaise,0.177
151356,1.0,tablespoons,onion,onion, plus 1 1/2 tsp. grated onion,0.014
151371,0.5,cups,onion,onion, chopped onion,0.118
151371,1.0,tablespoons,mustard,mustard, prepared mustard,0.014
151378,1.0,tablespoons,onion,onion, grated onion,0.014
151378,0.5,cups,cheese,cheese, grated sharp cheese,0.118
151383,2.0,cups,onion,onion, chopped onion,0.472
151383,2.0,cups,cheese,cheese, shredded low-fat Monterey Jack cheese,0.472
151392,1.0,heads,cabbage,cabbage, cabbage,1.0
151392,1.0,ounces,sauerkraut,sauerkraut, can sauerkraut,0.028
151404,2.0,tablespoons,onion,onion," onion, chopped",0.028
151404,4.0,cups,cabbage,cabbage," cabbage, shredded",0.944
151443,2.0,ounces,broccoli,broccoli, pkg. frozen chopped broccoli,0.056
151443,1.0,lbs,cheese,cheese, white American cheese,0.453
151443,0.75,cups,onion,onion, chopped onion,0.177
151469,2.0,cups,chicken,chicken, cubed chicken,0.472
151469,2.0,lbs,hamburger,hamburger, hamburger,0.906
151469,2.0,cups,macaroni,macaroni, cooked elbow macaroni,0.472
151504,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
151504,0.5,cups,onion,onion," onion, chopped",0.118
151515,2.0,tablespoons,onion,onion, minced onion,0.028
151515,1.5,teaspoons,mustard,mustard, mustard,0.0075
151519,1.0,cups,macaroni,macaroni, uncooked macaroni,0.236
151519,2.0,tablespoons,mayonnaise,mayonnaise, mayonnaise,0.028
151522,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
151522,1.0,tablespoons,onion,onion," onion, grated",0.014
151522,1.0,lbs,shrimp,shrimp, boiled shrimp,0.453
151524,2.0,cups,cheese,cheese, or more grated cheese,0.472
151524,1.0,lbs,sausage,sausage," Jimmy Dean hot sausage, or your choice",0.453
151525,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
151525,1.0,teaspoons,onion,onion, grated onion,0.005
151560,1.0,lbs,hamburger,hamburger, hamburger,0.453
151560,1.0,tablespoons,onion,onion, minced onion,0.014
151567,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
151567,0.5,cups,onion,onion, chopped onion,0.118
151571,2.5,cups,chicken,chicken, cooked cut-up chicken (about 3 to 4 chicken breasts),0.59
151571,1.0,cups,mayonnaise,mayonnaise, Hellmann's mayonnaise or Miracle Whip,0.236
151576,1.0,cups,onion,onion, diced onion,0.236
151576,2.0,cups,chicken,chicken," diced, cooked chicken (I use at least 5 chicken breasts)",0.472
151579,1.0,lbs,hamburger,hamburger, hamburger,0.453
151579,1.0,lbs,sausage,sausage, sausage,0.453
151590,1.0,teaspoons,onion,onion, instant minced onion,0.005
151590,10.0,ounces,shrimp,shrimp," can shrimp, finely chopped",0.28
151597,0.5,cups,onion,onion, chopped onion,0.118
151597,1.0,cups,cheese,cheese, Monterey Jack cheese*,0.236
151649,0.5,cups,onion,onion, chopped onion,0.118
151649,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
151677,2.0,packages,broccoli,broccoli, frozen chopped broccoli,1.0
151677,1.0,cups,mayonnaise,mayonnaise, Hellmann's mayonnaise,0.236
151728,1.0,ounces,spinach,spinach," pkg. frozen, chopped spinach",0.028
151728,2.0,tablespoons,onion,onion, minced onion,0.028
151729,0.5,cups,onion,onion, chopped onion,0.118
151729,1.0,cups,pineapple,pineapple, pineapple chunks,0.236
151729,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
151746,0.25,cups,honey,honey, honey,0.059
151746,1.0,cups,cabbage,cabbage, sliced Napa cabbage,0.236
151801,1.5,tablespoons,mustard,mustard, dry mustard,0.021
151801,2.0,tablespoons,onion,onion, minced onion,0.028
151811,2.5,ounces,tuna,tuna, each) cans chunk-style tuna,0.07
151811,2.0,teaspoons,mustard,mustard, mustard,0.01
151811,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
151813,1.0,bunches,broccoli,broccoli, broccoli,0.5
151813,1.0,heads,cauliflower,cauliflower, cauliflower,1.0
151813,0.3333333333333333,cups,onion,onion," onion, chopped",0.07866666666666666
151813,0.5,lbs,bacon,bacon," bacon, fried crisp",0.2265
151842,1.0,lbs,chicken,chicken," chicken, cut up",0.453
151842,1.0,tablespoons,mustard,mustard, Dijon mustard,0.014
151859,3.0,cups,chicken,chicken, diced cooked chicken,0.708
151859,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
151860,1.0,packages,macaroni,macaroni, macaroni and cheese,0.5
151860,1.0,ounces,tuna,tuna," can tuna, drained",0.028
151871,1.0,ounces,pineapple,pineapple," can crushed pineapple, drained",0.028
151871,2.0,teaspoons,onion,onion, chopped onion,0.01
151885,1.0,ounces,broccoli,broccoli," pkg. broccoli, cooked (chopped or fresh)",0.028
151885,2.0,cups,ham,ham, diced ham,0.472
151891,1.0,lbs,shrimp,shrimp, cooked and cleaned shrimp,0.453
151891,0.6666666666666666,cups,mayonnaise,mayonnaise, mayonnaise,0.15733333333333333
151895,1.0,teaspoons,onion,onion," onion, grated",0.005
151895,1.0,jars,mayonnaise,mayonnaise, (pt.) mayonnaise,0.5
151895,1.0,tablespoons,mustard,mustard, mustard,0.014
151912,2.0,tablespoons,onion,onion, chopped onion,0.028
151912,1.0,cups,tomato,tomato, chopped tomato,0.236
151922,0.6666666666666666,cups,mayonnaise,mayonnaise, mayonnaise,0.15733333333333333
151922,1.0,tablespoons,onion,onion, minced onion,0.014
151930,1.0,cups,onion,onion, chopped onion,0.236
151930,3.0,cups,chicken,chicken, finely chopped cooked chicken or mock crab meat,0.708
151952,1.0,teaspoons,onion,onion, chopped onion,0.005
151952,2.0,teaspoons,mustard,mustard, mustard,0.01
151952,2.0,cups,ham,ham, leftover cooked and cubed ham,0.472
151965,2.0,cups,chicken,chicken," chopped, cooked chicken",0.472
151965,0.75,cups,mayonnaise,mayonnaise, mayonnaise,0.177
151965,2.0,tablespoons,onion,onion, chopped onion,0.028
151969,1.0,lbs,chicken,chicken," boneless, skinless chicken breast, chopped",0.453
151969,0.5,cups,onion,onion, chopped onion,0.118
151980,2.0,cups,ham,ham, cooked ham (1 small can),0.472
151980,1.0,teaspoons,onion,onion," onion, chopped",0.005
151996,0.3333333333333333,cups,onion,onion, chopped onion,0.07866666666666666
151996,2.0,cups,macaroni,macaroni," (7 oz.) macaroni, cooked and drained",0.472
151996,1.5,ounces,tuna,tuna," can tuna, drained and flaked",0.042
151999,1.0,lbs,sausage,sausage, sausage,0.453
151999,0.3333333333333333,cups,onion,onion, chopped onion,0.07866666666666666
152004,1.0,lbs,pork,pork, can pork and beans,0.453
152004,1.0,teaspoons,mustard,mustard, mustard,0.005
152004,1.0,lbs,hamburger,hamburger," hamburger, browned and drained",0.453
152010,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
152010,2.0,teaspoons,mustard,mustard, prepared mustard,0.01
152028,1.0,packages,spinach,spinach, frozen chopped spinach,0.5
152028,1.0,tablespoons,onion,onion, dried minced onion,0.014
152031,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
152031,0.5,lbs,bacon,bacon," bacon, cooked and crumbled",0.2265
152034,1.0,heads,cauliflower,cauliflower, cauliflower,1.0
152034,1.0,lbs,bacon,bacon, bacon,0.453
152073,1.0,ounces,pineapple,pineapple," can crushed pineapple, drained well (reserve juice)",0.028
152073,2.5,cups,apple,apple, diced apple,0.59
152092,0.3333333333333333,cups,onion,onion, chopped onion,0.07866666666666666
152092,2.0,cups,chicken,chicken, cut-up cooked chicken,0.472
152116,2.0,dozen,chicken,chicken, chicken wings,1.0
152116,1.0,teaspoons,mustard,mustard, Dijon mustard,0.005
152127,1.0,cups,mayonnaise,mayonnaise, Hellmann's mayonnaise,0.236
152127,1.0,packages,bacon,bacon," bacon, cooked crisp",0.5
152153,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
152153,2.0,ounces,broccoli,broccoli," each) pkg. frozen, chopped broccoli, thawed and drained",0.056
152159,0.5,lbs,pork,pork, pork,0.2265
152159,2.0,teaspoons,mustard,mustard, prepared mustard,0.01
152159,0.5,cups,onion,onion, onion,0.118
152222,0.3333333333333333,cups,mayonnaise,mayonnaise, mayonnaise,0.07866666666666666
152222,1.0,tablespoons,onion,onion, chopped onion,0.014
152225,1.0,tablespoons,mustard,mustard, mustard,0.014
152225,2.0,tablespoons,honey,honey, honey,0.028
152245,0.75,cups,broccoli,broccoli, broccoli,0.177
152245,0.75,cups,cauliflower,cauliflower, cauliflower,0.177
152245,0.5,cups,carrot,carrot, shredded carrot,0.118
152245,0.5,cups,tomato,tomato, tomato,0.118
152270,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
152270,2.0,teaspoons,mustard,mustard, mustard,0.01
152277,2.0,cups,sauerkraut,sauerkraut, sauerkraut,0.472
152277,0.25,lbs,bacon,bacon," sliced bacon, cooked",0.11325
152277,1.0,tablespoons,onion,onion, instant onion,0.014
152296,2.0,cups,chicken,chicken, cooked chicken or turkey,0.472
152296,1.0,tablespoons,onion,onion, minced onion,0.014
152299,2.0,cups,chicken,chicken," cubed chicken, cooled",0.472
152299,1.0,cups,cheese,cheese, Monterey Jack cheese,0.236
152323,0.75,lbs,sausage,sausage, sausage or ground beef,0.33975
152323,0.3333333333333333,cups,onion,onion, chopped onion,0.07866666666666666
152333,1.5,cups,shrimp,shrimp," small shrimp or 1 (4 1/2 oz.) can tiny cocktail shrimp, drained and rinsed",0.354
152333,0.3333333333333333,cups,onion,onion, minced onion,0.07866666666666666
152357,3.0,quarts,cabbage,cabbage, cabbage,2.8409999999999997
152357,1.5,teaspoons,mustard,mustard, mustard,0.0075
152391,0.5,cups,onion,onion, chopped onion,0.118
152391,1.0,cups,ham,ham, diced ham,0.236
152394,1.0,lbs,salmon,salmon, can salmon,0.453
152394,0.25,cups,onion,onion, grated onion,0.059
152407,2.0,cups,chicken,chicken, cooked chicken,0.472
152407,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
152429,2.0,tablespoons,onion,onion, minced onion,0.028
152429,3.5,ounces,shrimp,shrimp, cans tiny deveined shrimp,0.098
152429,8.0,ounces,mayonnaise,mayonnaise, jar mayonnaise,0.224
152441,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
152441,1.0,tablespoons,onion,onion, chopped onion,0.014
152446,4.0,tablespoons,mayonnaise,mayonnaise, mayonnaise,0.056
152446,2.0,teaspoons,onion,onion, instant onion powder,0.01
152448,1.0,packages,sausage,sausage, Jimmy Dean sausage,0.5
152448,2.0,tablespoons,onion,onion, chopped onion,0.028
152452,0.25,cups,onion,onion," onion, cut up",0.059
152452,0.5,cups,tomato,tomato," tomato, cut up",0.118
152468,1.0,cups,apple,apple, grated apple,0.236
152468,0.75,cups,buttermilk,buttermilk, buttermilk,0.177
152481,2.25,cups,mayonnaise,mayonnaise, mayonnaise,0.5309999999999999
152481,0.25,lbs,bacon,bacon," bacon, fried and crumbled",0.11325
152510,1.0,teaspoons,onion,onion, dry onion,0.005
152510,1.0,teaspoons,mustard,mustard, prepared mustard,0.005
152510,0.5,lbs,bacon,bacon, bacon,0.2265
152520,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
152520,8.0,ounces,shrimp,shrimp, cooked shrimp,0.224
152572,1.5,cups,ham,ham, diced ham,0.354
152572,2.0,cups,macaroni,macaroni, cooked macaroni,0.472
152579,1.0,lbs,hamburger,hamburger, hamburger,0.453
152579,0.5,cups,onion,onion, finely chopped onion,0.118
152587,1.0,tablespoons,mustard,mustard, mustard,0.014
152587,0.25,cups,mayonnaise,mayonnaise, mayonnaise,0.059
152593,0.5,cups,onion,onion, onion,0.118
152593,3.0,cups,chicken,chicken, chicken,0.708
152609,8.0,ounces,macaroni,macaroni, macaroni,0.224
152609,1.0,lbs,hamburger,hamburger, hamburger,0.453
152620,2.0,tablespoons,mayonnaise,mayonnaise, mayonnaise,0.028
152620,0.5,teaspoons,mustard,mustard, prepared mustard,0.0025
152620,0.25,cups,onion,onion, chopped onion,0.059
152627,11.0,ounces,broccoli,broccoli, pkg. frozen chopped broccoli (partially thawed),0.308
152627,1.0,tablespoons,onion,onion, grated onion,0.014
152635,1.5,ounces,tuna,tuna," can tuna, drained",0.042
152635,0.25,cups,onion,onion, minced onion,0.059
152644,5.0,ounces,chicken,chicken, can chicken,0.14
152644,2.0,tablespoons,onion,onion," onion, diced",0.028
152661,0.5,cups,onion,onion, finely chopped onion,0.118
152661,0.5,cups,carrot,carrot, finely chopped carrot,0.118
152744,0.75,cups,mayonnaise,mayonnaise, mayonnaise,0.177
152744,2.0,cups,chicken,chicken, cubed chicken,0.472
152760,1.0,heads,cabbage,cabbage," cabbage, finely chopped",1.0
152760,1.0,ounces,pineapple,pineapple," can chunked pineapple, cut in small pieces",0.028
152801,2.0,tablespoons,mustard,mustard, dry mustard,0.028
152801,1.0,heads,cauliflower,cauliflower, cauliflower,1.0
152801,1.0,heads,broccoli,broccoli, broccoli,1.0
152814,0.25,cups,mayonnaise,mayonnaise, mayonnaise,0.059
152814,1.0,tablespoons,onion,onion, grated onion,0.014
152814,1.5,ounces,salmon,salmon, can salmon,0.042
152816,9.0,ounces,chicken,chicken," pkg. frozen diced cooked chicken, thawed",0.252
152816,10.0,ounces,broccoli,broccoli," pkg. frozen chopped broccoli, thawed and drained",0.28
152835,0.5,cups,onion,onion, chopped onion,0.118
152835,2.5,ounces,shrimp,shrimp," cans shrimp, drained",0.07
152843,1.5,cups,ham,ham," ham, cut up",0.354
152843,1.0,cups,cucumber,cucumber," cucumber, sliced",0.236
152843,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
152843,2.0,teaspoons,mustard,mustard, Dijon mustard,0.01
152850,2.0,tablespoons,mayonnaise,mayonnaise, mayonnaise,0.028
152850,0.5,cups,pineapple,pineapple," crushed pineapple, well drained",0.118
152853,1.0,lbs,hamburger,hamburger, hamburger,0.453
152853,0.5,cups,onion,onion," onion, chopped",0.118
152899,0.5,cups,onion,onion," onion, chopped",0.118
152899,1.0,lbs,ham,ham," ham, cubed",0.453
152919,1.0,ounces,pineapple,pineapple, can crushed pineapple with juice,0.028
152919,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
152924,0.25,cups,onion,onion, finely chopped onion,0.059
152924,0.25,cups,cucumber,cucumber, shredded cucumber,0.059
152926,4.0,cups,chicken,chicken," cooked chicken, cut in bite size pieces",0.944
152926,0.25,cups,onion,onion, finely chopped onion,0.059
152962,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
152962,2.0,cups,chicken,chicken," cubed, cooked chicken",0.472
152969,1.5,cups,onion,onion, chopped onion,0.354
152969,4.0,cups,broccoli,broccoli, chopped broccoli,0.944
152976,1.0,ounces,cereal,cereal, box Raisin Bran cereal,0.028
152976,1.0,quarts,buttermilk,buttermilk, buttermilk,0.947
152996,2.0,cups,chicken,chicken," cooked, diced chicken",0.472
152996,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
153002,5.0,cups,chicken,chicken, cooked turkey or chicken,1.18
153002,1.5,cups,mayonnaise,mayonnaise, mayonnaise,0.354
153017,9.0,ounces,mustard,mustard, Dijon mustard,0.252
153017,8.0,ounces,honey,honey, honey,0.224
153024,9.0,cups,chicken,chicken," cooked chicken, cut in small pieces",2.1239999999999997
153024,3.0,cups,mayonnaise,mayonnaise, mayonnaise,0.708
153024,6.0,tablespoons,onion,onion, grated onion,0.084
153029,1.0,teaspoons,mustard,mustard, mustard,0.005
153029,0.3333333333333333,cups,onion,onion, chopped onion,0.07866666666666666
153032,3.0,tablespoons,mustard,mustard, mustard,0.042
153032,0.5,lbs,ham,ham, cooked sliced ham,0.2265
153039,1.0,lbs,shrimp,shrimp," uncooked large shrimp, shelled and deveined",0.453
153039,1.0,tablespoons,honey,honey, honey,0.014
153043,1.5,lbs,ham,ham, chipped ham,0.6795
153043,3.0,tablespoons,mustard,mustard, mustard,0.042
153043,3.0,tablespoons,mayonnaise,mayonnaise, mayonnaise,0.042
153069,1.0,lbs,hamburger,hamburger, hamburger,0.453
153069,2.0,jars,sauce,sauce, Pizza Quick sauce,1.0
153090,0.5,cups,chicken,chicken, finely chopped cooked chicken,0.118
153090,1.0,cups,cheese,cheese, shredded Cheddar or Monterey Jack cheese (4 oz.),0.236
153107,0.5,cups,onion,onion," onion, chopped",0.118
153107,0.75,cups,tomato,tomato," tomato, chopped",0.177
153110,4.0,ounces,cheese,cheese, crumbled Blue or Roquefort cheese,0.112
153110,1.0,quarts,mayonnaise,mayonnaise, real mayonnaise,0.947
153167,2.0,bunches,broccoli,broccoli, broccoli,1.0
153167,0.75,cups,mayonnaise,mayonnaise," any combination of plain yogurt, mayonnaise and sour cream",0.177
153212,1.0,cups,mayonnaise,mayonnaise, real mayonnaise,0.236
153212,0.25,cups,onion,onion, chopped onion,0.059
153212,2.0,ounces,tuna,tuna," cans tuna, drained and flaked",0.056
153221,0.5,cups,pork,pork, roast pork (or ham),0.118
153221,0.25,cups,onion,onion, onion,0.059
153221,0.25,cups,chicken,chicken, chicken stock or water,0.059
153241,4.0,cups,chicken,chicken," chicken, cooked and chopped",0.944
153241,0.75,cups,mayonnaise,mayonnaise, mayonnaise,0.177
153254,1.25,cups,ham,ham, diced cooked ham,0.295
153254,2.0,teaspoons,mustard,mustard, Dijon mustard,0.01
153257,2.0,cups,cabbage,cabbage, shredded cabbage,0.472
153257,0.5,teaspoons,mustard,mustard, prepared mustard,0.0025
153259,2.0,cups,macaroni,macaroni, cooked macaroni,0.472
153259,0.5,cups,onion,onion, chopped onion,0.118
153285,1.5,ounces,tuna,tuna, can tuna,0.042
153285,4.0,cups,macaroni,macaroni, cooked macaroni,0.944
153294,1.0,cups,chicken,chicken, cubed cooked chicken,0.236
153294,1.0,cups,ham,ham, cubed cooked ham,0.236
153294,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
153312,2.0,packages,broccoli,broccoli, frozen chopped broccoli,1.0
153312,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
153312,2.0,tablespoons,onion,onion, minced onion,0.028
153313,1.0,tablespoons,onion,onion, grated minced onion,0.014
153313,1.0,ounces,pineapple,pineapple," can crushed pineapple, drained",0.028
153345,3.0,lbs,chicken,chicken, chicken,1.359
153345,0.5,cups,onion,onion, chopped onion,0.118
153363,2.0,cups,chicken,chicken, cubed cooked chicken,0.472
153363,0.3333333333333333,cups,mayonnaise,mayonnaise, reduce calorie mayonnaise,0.07866666666666666
153371,1.0,ounces,cheese,cheese, Monterey Jack cheese,0.028
153371,2.0,packages,broccoli,broccoli, frozen chopped broccoli,1.0
153395,0.5,cups,onion,onion, chopped onion,0.118
153395,2.0,cups,chicken,chicken," cubed, cooked chicken",0.472
153403,0.5,cups,tomato,tomato, chopped tomato,0.118
153403,0.5,cups,onion,onion, chopped onion,0.118
153424,4.0,cups,chicken,chicken, chopped cooked chicken,0.944
153424,2.0,tablespoons,onion,onion, chopped onion,0.028
153465,2.0,ounces,broccoli,broccoli, pkg. frozen cut broccoli,0.056
153465,0.5,cups,onion,onion," onion, chopped",0.118
153465,2.0,cups,ham,ham," ham, cubed",0.472
153479,1.0,quarts,mayonnaise,mayonnaise, mayonnaise,0.947
153479,0.5,cups,onion,onion," onion, chopped fine",0.118
153479,4.0,ounces,cheese,cheese," Blue cheese, crumbled",0.112
153498,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
153498,1.0,tablespoons,onion,onion, minced onion,0.014
153503,1.5,cups,ham,ham, diced ham,0.354
153503,1.0,cups,cheese,cheese, grated sharp cheese,0.236
153503,1.0,tablespoons,onion,onion, grated onion,0.014
153503,0.5,cups,bread,bread, bread or cracker crumbs,0.118
153535,2.0,tablespoons,onion,onion, grated onion,0.028
153535,1.0,ounces,pineapple,pineapple," can crushed pineapple, drained",0.028
153556,2.0,tablespoons,onion,onion, chopped onion,0.028
153556,1.0,lbs,pork,pork, can pork and beans,0.453
153556,1.0,teaspoons,mustard,mustard, mustard,0.005
153586,3.0,tablespoons,buttermilk,buttermilk, buttermilk,0.042
153586,1.0,lbs,pineapple,pineapple, pineapple,0.453
153633,0.3333333333333333,cups,onion,onion, diced onion,0.07866666666666666
153633,2.0,cups,bread,bread, cubed bread,0.472
153655,3.0,cups,chicken,chicken," cooked chicken, cut in medium pieces",0.708
153655,0.75,cups,mayonnaise,mayonnaise, real mayonnaise,0.177
153661,2.0,tablespoons,onion,onion, finely chopped onion,0.028
153661,3.0,tablespoons,mayonnaise,mayonnaise, mayonnaise,0.042
153672,1.0,ounces,beef,beef," pkg. corned or chipped beef, cut up",0.028
153672,2.0,tablespoons,onion,onion, minced onion,0.028
153689,1.0,bunches,broccoli,broccoli," broccoli (fresh), cooked",0.5
153689,1.0,cups,mayonnaise,mayonnaise, Hellmann's mayonnaise,0.236
153692,0.5,cups,mayonnaise,mayonnaise, mayonnaise or salad dressing,0.118
153692,0.25,cups,onion,onion, chopped onion,0.059
153717,1.0,heads,cabbage,cabbage, cabbage,1.0
153717,1.0,heads,cauliflower,cauliflower, cauliflower,1.0
153717,1.0,heads,broccoli,broccoli, broccoli,1.0
153719,1.0,heads,cauliflower,cauliflower, cauliflower,1.0
153719,1.0,heads,broccoli,broccoli, broccoli,1.0
153739,2.0,ounces,spinach,spinach, pkg. frozen chopped spinach,0.056
153739,0.3333333333333333,cups,onion,onion, minced onion,0.07866666666666666
153749,0.5,cups,buttermilk,buttermilk, buttermilk,0.118
153749,1.5,tablespoons,honey,honey, honey,0.021
153760,1.0,cups,chicken,chicken," chicken, cooked and cubed",0.236
153760,0.75,cups,mayonnaise,mayonnaise, mayonnaise and sour cream combined,0.177
153760,3.0,tablespoons,onion,onion," onion, chopped",0.042
153777,1.0,lbs,macaroni,macaroni, macaroni cooked and drained,0.453
153777,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
153793,2.0,cups,macaroni,macaroni, macaroni,0.472
153793,0.3333333333333333,cups,mayonnaise,mayonnaise, mayonnaise,0.07866666666666666
153820,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
153820,1.0,cups,pineapple,pineapple, pineapple chunks,0.236
153848,1.0,lbs,macaroni,macaroni, cooked macaroni (elbow or shell),0.453
153848,2.0,cups,mayonnaise,mayonnaise, mayonnaise,0.472
153854,1.0,ounces,macaroni,macaroni, box macaroni and cheese,0.028
153854,1.0,ounces,tuna,tuna, can tuna,0.028
153856,1.0,tablespoons,radish,radish, thinly sliced radish,0.014
153856,3.0,cups,cabbage,cabbage, shredded cabbage,0.708
153863,1.5,cups,hamburger,hamburger," hamburger, browned",0.354
153863,0.75,cups,onion,onion, chopped onion (opt.),0.177
153869,1.0,tablespoons,mayonnaise,mayonnaise, mayonnaise,0.014
153869,1.0,teaspoons,onion,onion, grated onion,0.005
153889,0.6666666666666666,cups,buttermilk,buttermilk, buttermilk,0.15733333333333333
153889,1.5,cups,banana,banana, mashed banana,0.354
153924,1.0,packages,macaroni,macaroni, Kraft macaroni and cheese dinner,0.5
153924,0.25,cups,onion,onion, chopped onion,0.059
153934,0.5,lbs,sausage,sausage, sausage,0.2265
153934,1.0,lbs,hamburger,hamburger, hamburger,0.453
153937,1.0,heads,cauliflower,cauliflower," cauliflower (use top of flowerets), cut into small pieces prior to cooking",1.0
153937,1.0,lbs,bacon,bacon," bacon, cooked",0.453
153985,0.25,cups,onion,onion, chopped onion,0.059
153985,10.0,ounces,spinach,spinach," pkg. frozen chopped spinach, cooked and drained",0.28
154004,0.5,cups,onion,onion," onion, chopped",0.118
154004,0.3333333333333333,cups,mayonnaise,mayonnaise, mayonnaise,0.07866666666666666
154019,2.0,cups,chicken,chicken," cooked chicken, cut up",0.472
154019,1.0,cups,mayonnaise,mayonnaise, mayonnaise or salad dressing,0.236
154019,2.0,tablespoons,onion,onion, instant minced onion,0.028
154065,8.0,ounces,cheese,cheese, Monterey Jack cheese,0.224
154065,5.0,cups,chicken,chicken," chicken, cut in small bits",1.18
154100,0.25,cups,onion,onion, chopped onion,0.059
154100,1.0,teaspoons,mustard,mustard, prepared mustard,0.005
154116,1.0,cups,shrimp,shrimp, small shrimp,0.236
154116,2.0,teaspoons,onion,onion, finely grated onion,0.01
154122,0.5,lbs,hamburger,hamburger, hamburger,0.2265
154122,1.0,cups,onion,onion, chopped onion,0.236
